Word,Is_know
初诊,0
初起,0
初选,0
初阶,0
初面诊,0
判别,0
判定,0
判断,1
判断是非,0
判读,0
別,0
利,0
利与弊,0
利于,1
利伐沙班,0
利凡诺,0
利可君,0
利君沙,0
利咽,0
利喉,0
利嗪,0
利培酮,0
利培酮片,0
利多卡因,0
利大于弊,0
利奈唑胺,0
利妥,0
利尿,1
利尿剂,1
利尿药,0
利巴韦,0
利弊,0
利必通,0
利扎,0
利拉鲁肽,0
利普刀,0
利格列,0
利氏区,0
利特尔,0
利用,1
利用率,0
利益,0
利益驱动,0
利福,0
利福平,1
利秦,0
利索,0
利肿,0
利胆,0
利血平,0
利鲁唑,0
别,0
别下,0
别乱,0
别人,0
别加,0
别半,0
别去,0
别吃生,0
别名,0
别哭,0
别嘌呤醇,0
别嘌醇,0
别墅,0
别处,0
别多想,0
别太,0
别太多,0
别太大,0
别太干,0
别太快,0
别太有,0
别开,0
别忘了,0
别忘记,0
别急,0
别想,0
别慌,0
别扭,0
别拖成,0
别挤,0
别挺,0
别揉眼,0
别敏,0
别整,0
别有,0
别热,0
别熬,0
别用,0
别的,0
别看,0
别着急,0
别碰,0
别管,0
别要,0
别说,0
别调,0
别进,0
别降,0
刮,0
刮上,0
刮会,0
刮伤,0
刮到,0
刮囊腔,0
刮坏,0
刮宫,0
刮掉,0
刮术,0
刮治,0
刮片,0
刮痧,0
刮破,0
刮脚,0
刮除,0
到,0
到亮,0
到位,0
到候,0
到儿,0
到典,0
到口,0
到哪去,0
到处,0
到处跑,0
到头,0
到家,0
到家后,0
到底,0
到手,0
到持,0
到数,0
到时候,0
到明,0
到来,0
到来之际,0
到班赛,0
到球,0
到略,0
到眶,0
到视,0
到达,0
到达某,0
到酸胀,0
到髓腔,0
制,0
制作,0
制剂,1
制动,0
制品,0
制定,1
制定方案,0
制度,0
制成,0
制止,0
制氧机,0
制片,0
制糖,0
制约,0
制药,0
制菌,0
制订,0
制造,0
制酸,0
制酸剂,0
制酸药,0
制镜,0
制霉菌素,0
刷,0
刷下来,0
刷伤,0
刷到,0
刷刷,0
刷头,0
刷子,0
刷新,0
刷时,0
刷毛,0
刷片,0
刷牙,0
刷牙漱口,0
刷酸,0
券,0
券后,0
刺,0
刺五加,0
刺伤,0
刺入,0
刺到,0
刺感,0
刺法,0
刺激,1
刺激作用,0
刺激性,1
刺激物,0
刺激素,0
刺疼,1
刺痒,0
刺痛,1
刺痛感,0
刺眼,0
刺破,0
刺耳,0
刺里,0
刻,0
刻度,0
刻意,0
刻意模仿,0
刻板,0
剁碎,0
剂,0
剂前,0
剂及,0
剂后,0
剂型,1
剂塞米,0
剂得,0
剂撑,0
剂次,0
剂量,1
剃,0
剃刀,0
削成,0
削薄,0
剌,0
前,0
前一天,0
前一横,0
前三天,0
前两天,0
前举,0
前产检,0
前会,0
前会查,0
前伸,0
前伸运动,0
前侧,0
前倾,0
前兆,0
前先,0
前先选,0
前冲,0
前几日,0
前几次,0
前凸,0
前出,0
前列,0
前列腺,1
前列腺炎,1
前列腺素,0
前刚,0
前到,0
前前后后,0
前功尽弃,0
前加服,0
前加用,0
前区,0
前半夜,0
前半年,0
前半部,0
前卫,0
前去,0
前及,0
前双,0
前后,0
前后部,0
前哨,0
前回,0
前均,0
前塞,0
前壁,0
前多,0
前大,0
前天,1
前奶,0
前好,0
前如有,0
前安,0
前屈,0
前干后,0
前年,0
前应,0
前庭,1
前弓,0
前往,1
前得,0
前性,0
前恼,0
前患,0
前想,0
前戴镜,0
前房,0
前才,0
前换,0
前提,1
前提条件,0
前放,0
前数,0
前断,0
前新,0
前方,0
前日,0
前时,0
前景,0
前有,0
前有诉,0
前期,0
前条,0
前来,0
前查,0
前柱,0
前次,0
前段,0
前段时间,0
前比,0
前测,0
前涂,0
前涂眼,0
前滴,0
前点,0
前照,0
前牙,1
前用,0
前疼,0
前痛,0
前眼,0
前磨牙,0
前移,0
前突,0
前端,0
前纵,0
前缘,0
前置,0
前者,0
前肌,0
前胸,1
前脚,0
前膜,0
前臂,0
前至,0
前节,0
前行,0
前要,0
前角,0
前角管,0
前该,0
前负荷,0
前足,0
前距,0
前身,0
前边,0
前进,0
前述,0
前途,0
前部,0
前长,0
前降,0
前面,0
前题,0
前额,0
前驱,0
剑,0
剑喉,0
剑突,0
剔,0
剔牙,0
剔除,0
剖宫产,0
剖开,0
剖析,0
剖腹,0
剖腹产,0
剜,0
剜除,0
剥,0
剥后,0
剥壳,0
剥外,0
剥夺,0
剥开,0
剥离,0
剥脱,0
剥除,0
剧,0
剧中,0
剧毒,0
剧烈,0
剧烈地,0
剧烈运动,0
剧痒,0
剧痛,0
剩,0
剩下,1
剩个,0
剩余,0
剩余时间,0
剩多大,0
剩痘,0
剩菜,0
剩饭剩菜,0
剪,0
剪下来,0
剪刀,0
剪头发,0
剪好,0
剪开,0
剪指甲,0
剪掉,1
剪接,0
剪断,0
剪短,0
剪破,0
剪除,0
副,0
副作用,1
副反应,0
副流感,0
割,0
割伤,0
割肉,0
割裂,0
劈,0
劈冠,0
劈开,0
劈裂,0
力,0
力下,0
力促,0
力克,0
力图,0
力大,0
力学,0
力差,0
力平,0
力度,0
力弱,0
力强,0
力性,0
力所能及,0
力是,0
力气,1
力求,0
力特,0
力竭,0
力线,0
力荐,0
力蜚能,0
力要,0
力言卓,0
力过,0
力量,1
力驱,0
劝劝,0
劝导,0
劝慰,0
劝说,0
劝阻,0
办,0
办不到,0
办公,0
办公室,0
办公桌,0
办卡,0
办法,1
办点,0
办理,0
功,0
功力,0
功夫,0
功底,0
功效,1
功无,0
功甲功,0
功等,0
功能,1
功能区,0
功能完善,0
功能性,1
功能障碍,0
功过,0
功都,0
加,0
加一,0
加一点,0
加三到,0
加上,1
加下,0
加不加,0
加两,0
加个,0
加之,0
加乐松,0
加乳,0
加些,0
加从,0
加以,0
加以控制,0
加便,0
加促,0
加倍,0
加做,0
加入,0
加入适量,0
加冰,0
加减,0
加利,0
加到,0
加剧,1
加力,0
加加,0
加加减减,0
加压,0
加厚,0
加号,1
加吃,0
加后,0
加喷鼻,0
加喷鼻剂,0
加回,0
加回去,0
加回来,0
加固,0
加在一起,0
加地尔,0
加塞,0
加多,0
加多少,0
加大,1
加大力度,0
加太多,0
加奥,0
加奶,0
加好,0
加密,0
加尤卓尔,0
加局,0
加工,0
加巴,0
加帕坦洛,0
加开,0
加异丙托,0
加强,1
加强免疫,0
加强锻炼,0
加得,0
加快,1
加成,0
加拿大,0
加提,0
加放,0
加新,0
加无,0
加无敏,0
加替,0
加有,0
加服,0
加服点,0
加来,0
加查,0
加植骨,0
加氟米,0
加氯,0
加水,0
加油,0
加法,0
加注,0
加海露,0
加涂,0
加深,1
加温,0
加湿,0
加湿器,0
加湿机,0
加滴,0
加点,1
加热,0
加特,0
加猪,0
加班,0
加班加点,0
加用,0
加用丽科,0
加用些,0
加用护,0
加用敏,0
加用间,0
加的量,0
加盐,0
加盖,0
加睑,0
加碘,0
加碘盐,0
加禁声,0
加米,0
加粗,0
加糖,0
加紧,0
加纳,0
加绒,0
加群,0
加胃,0
加药,0
加药前,0
加莫沙,0
加起,0
加辅,0
加辅食,0
加进去,0
加速,0
加重,1
加量,0
加铁,0
加铝,0
加长,0
加附,0
加餐,0
务实,0
务必,0
劣势,0
动,0
动不动,0
动作,1
动作电位,0
动作示范,0
动刀,0
动力,1
动力学,0
动力性,0
动动,0
动员,0
动图,0
动头,0
动它,0
动工,0
动度,0
动态,1
动态变化,0
动态平衡,0
动性,0
动感单车,0
动手,0
动手术,0
动来动去,0
动植物,0
动点,0
动物,1
动物性,0
动物油,0
动物类,0
动用,0
动画片,0
动眼,0
动眼神经,0
动能,0
动脉,1
动脉炎,0
动脉瘤,1
动脉硬化,1
动脉血,0
动舌,0
动荡,0
动过,0
动静,0
动静脉,1
助,0
助于,0
助听器,1
助手,0
助消化,0
助理,0
助眠,0
助眠剂,0
助行,0
助诊,0
努,0
努力,0
努力做到,0
努力实现,0
努嘴,0
劲,0
劲儿,0
劲头,0
劲松,0
劲椎病,0
劲量,0
劳,0
劳作,0
劳力,0
劳动,0
劳动强度,0
劳动所得,0
劳动者,0
劳吧,0
劳拉,0
劳拉是,0
劳损,1
劳是,0
劳等,0
劳累,0
劳累过度,0
劳逸结合,0
劵,0
势力,0
势必,0
势必会,0
勃起,0
勉为其难,0
勉强,0
勒,0
勤,0
勤勤,0
勤喷鼻,0
勤快,0
勤拍,0
勤换,0
勤擦,0
勤晒,0
勤洗,0
勤洗勤,0
勤洗勤换,0
勤洗手,1
勤测,0
勤涂,0
勤点,0
勤用,0
勤给,0
勤解,0
勺,0
勺子,1
勾,0
勾住,0
勾兑,0
勾脚,0
勿,0
勿躁,0
勿需,0
匀称,0
匀速,0
包,0
包上,0
包个,0
包他,0
包会,0
包住,0
包兑,0
包包,0
包含,1
包囊,0
包围,0
包围起来,0
包块,0
包块性,0
包块物,0
包天,0
包太,0
包子,0
包它,0
包完,0
包容,0
包小,0
包得,0
包快,0
包总,0
包扎,1
包括,1
包是,0
包有,0
包来,0
包氟米,0
包水类,0
包治好,0
包用,0
包皮,1
包皮炎,0
包着,1
包破,0
包绕,0
包背,0
包能,0
包膜,0
包茎,1
包薄,0
包被,0
包袱,0
包装,1
包装材料,0
包装盒,0
包裹,0
包过,0
包邮,0
包都,0
包长,0
匆匆,0
匆匆忙忙,0
化,0
化为,0
化化,0
化合物,0
化器,0
化在,0
化妆,0
化妆品,1
化妆水,0
化学,1
化学反应,0
化学变化,0
化学名,0
化学品,0
化学性,0
化学成分,0
化学材料,0
化学治疗,0
化学法,0
化学物质,0
化学纤维,0
化学药品,0
化学试剂,0
化工,0
化工厂,0
化工品,0
化开,1
化成,0
化水,0
化浓妆,0
化滞,0
化生,0
化疗,0
化疗药,0
化痰,0
化痰药,0
化瘀,0
化眼妆,0
化纤,0
化肥,0
化脓,0
化脓性,1
化脱,0
化解,0
化谷食,0
化较,0
化酶,0
化验,0
化验单,1
化验室,0
北上,0
北京,0
北京协和医院,0
北京友谊医院,0
北京同仁医院,0
北京地区,0
北京大学,0
北京大学人民医院,0
北京市,0
北京烤鸭,0
北医,0
北医三院,0
北大,0
北大医院,0
北方,0
北沙,0
北面,0
匝,0
匮乏,0
匹,0
匹伐,0
匹多莫德,0
匹维,0
匹罗卡品,0
匹配,0
区,0
区会,0
区内,0
区分,1
区别,1
区别对待,0
区前,0
区去,0
区及,0
区哈,0
区域,1
区时,0
区有,0
区未见,0
区格栅光,0
区级,0
区视,0
区近,0
区部,0
区间,0
区骨,0
医,0
医保,1
医保卡,0
医务人员,0
医务室,0
医嘱,1
医大,0
医学,1
医学专业,0
医学中心,0
医学会,0
医学生,1
医学界,0
医学知识,0
医学科,1
医学类,0
医学院,0
医师,0
医患,0
医技,0
医护,0
医护人员,0
医治,0
医源性,0
医现,0
医生,0
医用,0
医疗,1
医疗卫生,0
医疗器械,0
医疗机构,0
医瞩,0
医科大学,0
医美,0
医美类,0
医药,0
医药公司,0
医道,0
医院,0
医验,0
十,0
十一个月,0
十一岁,0
十一点,0
十一点半,0
十万,0
十三,0
十个,0
十个月,0
十之八九,0
十二,0
十二三岁,0
十二个,0
十二指肠,1
十二月,0
十二点,0
十五,0
十五分钟,0
十人九胃,0
十余,0
十余天,0
十余年,0
十余次,0
十倍,0
十全十美,0
十八周岁,0
十八天,0
十八岁,0
十八种,0
十公分,0
十几,0
十几二十年,0
十几分钟,0
十几厘米,0
十几块,0
十几天,0
十几岁,0
十几年,0
十几次,0
十几种,0
十几趟,0
十分,0
十分困难,0
十分复杂,0
十分必要,0
十分明确,0
十分满意,0
十分钟,0
十到,0
十只,0
十四,0
十四五,0
十多天,0
十多岁,0
十多年,0
十天,0
十女,0
十字,0
十字花科,0
十小时,0
十岁,0
十年,0
十数个,0
十斤,0
十月,0
十月底,0
十有八九,0
十来,0
十来天,0
十次,0
十滴水,0
十点,0
十点钟,0
十男,0
十痔,0
十秒钟,0
十类,0
十足,0
十颗,0
千,0
千万,0
千万别,0
千余元,0
千佛山,0
千元,0
千克,0
千卡,0
千块,0
千多,0
千层,0
千度,0
千百,0
千种,0
千篇一律,0
千米,0
千辛万苦,0
千金,0
升,0
升上来,0
升到,0
升压,0
升学,0
升温,0
升白,0
升白安,0
升糖,0
升级,0
升阶,0
升高,1
午,0
午休,0
午后,0
午夜,0
午睡,0
午觉,0
午间,0
午餐,0
午饭,1
半,0
半个,0
半中,0
半为,0
半乳糖,0
半价,0
半侧,0
半光,0
半分,0
半分钟,0
半切,0
半到,0
半勺,0
半包,0
半口,0
半只,0
半后,0
半夜,0
半天,0
半好,0
半对,0
半小时,0
半岁,0
半左右,0
半干,0
半年,0
半年前,0
半弓,0
半径,0
半才,0
半支,0
半数,0
半数以上,0
半斤,0
半日,0
半曲,0
半月,0
半月形,0
半月板,0
半桶水,0
半段,0
半流,0
半流质,0
半湿,0
半滴,0
半点,0
半片,0
半球,0
半球形,0
半甲,0
半瘦,0
半盆,0
半睁着,0
半睡半醒,0
半米,0
半粒,0
半肥,0
半胱氨酸,0
半胱酸,0
半衰期,1
半袋,0
半规管,0
半身,0
半边,0
半透明,0
半部,0
半量,0
半面,0
半顿奶,0
半颗,0
半飞,0
半飞用,0
华,0
华东地区,0
华中,0
华中科技大学,0
华人,0
华信,0
华山,0
华山医院,0
华支,0
华法,0
华法林,0
华瑞,0
华等,0
华素,0
华蟾素,0
华西,0
协会,0
协作,0
协助,1
协同,0
协和,0
协和医院,0
协商,0
协议,0
协调,0
协调性,0
卒,0
卓,0
卓亮,0
卓尔,0
卓有成效,0
卓类,0
卓越,0
单,0
单一,0
单上,0
单丛,0
单个,0
单人,0
单从,0
单以,0
单位,1
单体,0
单侧,1
单做,0
单元,0
单光,0
单克隆,0
单凭,0
单单,0
单及,0
单发,0
单只,0
单吃,0
单吃甲,0
单后,0
单向,0
单声,0
单处,0
单子,1
单孔,0
单字,0
单导联,0
单并,0
单态,0
单手,0
单抗,0
单拐,0
单拿,0
单指,0
单据,0
单擦,0
单支,0
单支装,0
单效,0
单方,0
单方面,0
单是,0
单服,1
单杠,0
单核,0
单核细胞,0
单根,0
单次,0
单此,0
单治,0
单涂,0
单焦,0
单独,0
单用,1
单疱,0
单看,0
单眼,1
单眼皮,0
单硝酸,0
单等,0
单纯,0
单纯性,0
单细胞,0
单给,0
单耳,0
单胞菌,0
单胺,0
单脚,0
单脚站立,0
单脚跳,0
单腿,0
单药,0
单薄,0
单视,0
单论,0
单词,0
单调,0
单足,0
单边,0
单采,0
单链,0
单靠,0
卖,0
卖药,0
南亚,0
南京,0
南京市,0
南北方,0
南方,0
南昌,0
南星,0
南爪,0
南瓜,0
南非,0
南面,0
博,0
博乐,0
博利,0
博叶,0
博士,0
博士伦,0
博大精深,0
博思清,0
博朗,0
博路定,0
博雅,0
卞唑,0
卞爱玲,0
卟,0
占,0
占位,0
占位性,1
占到,0
占多数,0
占据,0
占有,0
占满,0
占用,1
卡,0
卡上,0
卡中,0
卡主,0
卡介苗,1
卡他性,0
卡住,1
卡博替,0
卡卡,0
卡压,0
卡因,0
卡培,0
卡巴,0
卡曲,0
卡替,0
卡松,0
卡泊,0
卡波姆,0
卡涩,0
卡片,0
卡牌,0
卡特,0
卡瓣,0
卡疤,0
卡痛,0
卡痰,0
卡着,0
卡维,0
卡维地洛,0
卡胺,0
卡西平,0
卡达,0
卡那霉素,0
卡韦,0
卡顿,0
卡马西平,0
卢,0
卢卤米,0
卢甘石,0
卢美根,0
卤化,0
卤米,0
卤米松,0
卤菜,1
卧,0
卧位,0
卧室,1
卧床,0
卧时,0
卧铺,0
卫健委新冠,0
卫才,0
卫星,0
卫晶,0
卫生,0
卫生习惯,0
卫生巾,0
卫生条件,0
卫生棉,1
卫生死角,0
卫生状况,0
卫生用品,0
卫生科,0
卫生纸,0
卫生间,0
卫生院,0
印,0
印上,0
印上去,0
印会,0
印刷,0
印及,0
印喜,0
印块,0
印处,0
印子,0
印少,0
印度,0
印才,0
印是,0
印有,0
印泥,0
印涂,0
印用维,0
印痘,0
印记,0
印证,0
印象,1
印越,0
印迹,0
印阿达,0
危,0
危及,1
危后,0
危型,0
危害,0
危害不大,0
危害性,0
危急,0
危急情况,0
危性,0
危机,1
危组,0
危言耸听,0
危象,0
危重,0
危重症,0
危险,0
危险度,1
危险性,0
危险期,0
即,0
即为,0
即会,0
即伸,0
即使,0
即使如此,0
即便,0
即便如此,0
即先,0
即切,0
即刻,0
即半坐,0
即可,0
即图,0
即坎地,0
即将,0
即少,0
即应,0
即抗,0
即拉,0
即时,0
即滴,0
即点,0
即然,0
即用,0
即胫前,0
即能,0
即脐环,0
即腺性,0
即越,0
即足,0
即长,0
即非,0
即飞,0
即餐,0
却,0
却会,0
却别,0
却是,0
卵,0
卵圆形,0
卵子,0
卵巢,1
卵巢功能,0
卵巢囊肿,1
卵巢癌,0
卵形,0
卵泡,1
卵用,0
卵磷脂,1
卵黄,0
卷,0
卷住,0
卷入,0
卷到,0
卷心菜,0
卷成,0
卷曲,0
卸,0
卸妆,0
卸妆水,0
卸妆油,0
厂,0
厂商,0
厂家,1
厄,0
历史,0
历次,0
历程,0
厉害,0
压,0
压下去,0
压下来,0
压之可,0
压低,0
压住,0
压倒,0
压入,0
压出来,0
压列,0
压到,1
压制,0
压制住,0
压力,1
压力感,0
压力梯度,0
压压,0
压及,0
压双,0
压在,0
压差,0
压平,0
压抑,0
压根,0
压榨,0
压牢,0
压疮,0
压疼,0
压痛,1
压瘪,0
压眉弓,0
压着,0
压碎,0
压积,0
压缩,0
压缩性,0
压胸,0
压腿,0
压舌板,0
压迫,0
压迫感,1
压高,0
厌,0
厌倦,0
厌奶,0
厌奶期,0
厌恶,0
厌氧菌,0
厌油,0
厌食,0
厕,0
厕所,1
厕纸,0
厘子,0
厘米,0
厚,0
厚厚,0
厚厚的,0
厚实,0
厚度,1
厚朴,0
厚测,0
厚涂,0
厚点,0
厚白,0
厚白腻,0
厚皮,0
厚约,0
厚腻,0
厚薄,0
厚重,0
厚重感,0
原,0
原产,0
原会,0
原位,0
原位癌,0
原体,0
原值,0
原先,0
原则,1
原则上,0
原则性,0
原及,0
原发,0
原发性,0
原后,0
原味,0
原因,1
原困,0
原图,0
原地,0
原始,0
原子,0
原就会,0
原尿,0
原底,0
原形,0
原文,0
原料,1
原是,0
原有,1
原未,0
原本,0
原材料,0
原来,0
原样,0
原点,0
原理,1
原田,0
原研,0
原研药,0
原药,0
原虫,0
原装,0
原谅,0
原路,0
原醛症,0
原量,0
原镜,0
原音,0
厦门,0
厨房,0
去,0
去一趟,1
去不去,0
去世,0
去儿,0
去医,0
去取,0
去处,0
去屑,0
去年,0
去年底,0
去掉,1
去查,0
去洁个,0
去测,0
去牙体,0
去甲,0
去痛片,0
去皮,0
去腥,0
去色,0
去行,0
去角质,0
去触,0
去试,0
去路,0
去过,0
去配,0
去量,0
去除,1
去验,0
县,0
县城,0
县级,0
县里,0
参,0
参与,1
参保,0
参军,0
参加,1
参吟,0
参天,0
参差,1
参差不齐,0
参数,1
参有,0
参松,0
参次,0
参照,1
参看,0
参考,0
参考价值,0
参考值,0
参考性,0
参考资料,0
参见,1
参麦,0
又,0
又会有,0
又关,0
又名,0
又查,0
又称,0
及,0
及下,0
及伍,0
及供,0
及促,0
及克林,0
及其,0
及典,0
及冬,0
及凉,0
及前,0
及加,0
及升白,0
及半,0
及发,0
及取,0
及口,0
及口口,0
及后,0
及咽,0
及囊性,0
及图,0
及头,0
及奶,0
及孕囊,0
及布,0
及微,0
及怕,0
及戊肝,0
及手,0
及抗,0
及放液,0
及早,0
及时,0
及时发现,0
及时处理,0
及易,0
及易产气,0
及易致,0
及時,0
及晨起,0
及查,0
及油,0
及洁面,0
及海露,0
及温,0
及滴,0
及炎性,0
及瓣,0
及生,0
及用,0
及甲功,0
及皮,0
及眶,0
及眼,0
及睑,0
及积,0
及糖,0
及线,0
及细,0
及经,0
及耳后,0
及耳闷,0
及肠,0
及肠镜,0
及肿,0
及能,0
及脂,0
及脓皰,0
及腺样,0
及菌群,0
及血,0
及血氧,0
及表柔,0
及视,0
及解,0
及超,0
及足,0
及趾间,0
及路,0
及辅,0
及达喜,0
及过,0
及近,0
及进,0
及速,0
及酒,0
及酸胀,0
及重,0
及量,0
及钠,0
及降,0
及面,0
及颊,0
及餐,0
及鱼,0
友,0
友好,0
友情,0
友爱,0
友要,0
友谊,0
双,0
双上,0
双下巴,0
双下肢,1
双乳,0
双亲,0
双侧,0
双光,0
双到,0
双向,0
双唇,0
双唑,0
双密达,0
双层,0
双岐,0
双峰,0
双干,0
双影,0
双手,1
双拐,1
双效,0
双方,0
双星,0
双核,0
双歧,0
双氢,0
双氧水,1
双氯芬,0
双氯酚,0
双温,0
双焦,0
双环,0
双球菌,0
双瓜,0
双瓜来,0
双甘,0
双甘滴,0
双皮奶,0
双相,0
双眼,0
双眼皮,1
双硫仑,0
双硫仑样,0
双硫醒样,0
双管齐下,0
双耳,0
双联,0
双肘,0
双肩,0
双肺,0
双肾,0
双胎,0
双胞胎,0
双能,0
双脚,0
双腿,1
双膝,0
双臂,0
双花,0
双苷,0
双苷点,0
双药,0
双足,0
双轴,0
双边,0
双醋,0
双重,0
双链,0
双非,0
双面,0
双靶,0
双颊,0
双黄连,0
反,0
反之,0
反作用,0
反倒,0
反光,0
反反复复,0
反合,0
反向,0
反复,0
反复强调,0
反复性,0
反奶,0
反季节,0
反对,0
反射,1
反射动作,0
反射性,0
反常,0
反应,0
反应力,0
反应时间,0
反应物,0
反应迟钝,0
反式,0
反弓,0
反弹,0
反感,0
反抗,0
反折,0
反推,0
反映,1
反正,0
反气,0
反油,0
反流,0
反流会,0
反流性,0
反流来,0
反流样,0
反流物,0
反流病,0
反流者,0
反流能,0
反而,0
反胃,0
反角,0
反调,0
反跳,0
反跳性,0
反跳痛,0
反转,0
反过来,0
反过来说,0
反酸,1
反面,0
反颌,0
反馈,0
反黑,0
发,0
发上来,0
发下,0
发个,0
发乌,0
发了,0
发于,0
发些,0
发亮,0
发低烧,0
发作,0
发信号,0
发做,0
发僵,0
发光,0
发冷,0
发凉,0
发几张,0
发出,1
发出声音,0
发到,0
发力,0
发动,0
发卖,0
发厚,0
发去,0
发后,0
发呆,0
发呕,0
发啊音,0
发回,0
发回去,0
发困,0
发图片,0
发型,0
发声,0
发多段,0
发大,0
发完,0
发射,0
发展,0
发展缓慢,0
发展趋势,0
发布,1
发干,0
发并,0
发张,0
发得,0
发性,0
发惊,0
发扬,0
发抖,0
发挥,0
发挥作用,1
发放,0
发散,0
发时,0
发晕,0
发暗,0
发期,0
发条,0
发来,1
发根,0
发汗,0
发沉,0
发没,0
发泄,0
发涨,0
发涩,0
发深,0
发湿,0
发潮,0
发灰,0
发炎,0
发烧,0
发烧时,0
发烫,0
发热,0
发热时,0
发物,0
发率,0
发现,1
发现异常,0
发现自己,0
发生,1
发生冲突,0
发生变化,0
发生意外,0
发生率,1
发用,0
发疹,1
发疹子,0
发病,0
发病率,0
发症,0
发痒,0
发白,1
发的够,0
发着,0
发硬,0
发票,0
发空,0
发紧,0
发紫,0
发红,0
发绀,0
发细,0
发给,1
发给你,0
发给您,0
发维,0
发绿,0
发缝,0
发者,0
发育,0
发育不全,0
发育不良,0
发育期,0
发育畸形,0
发育阶段,0
发肿,0
发胀,0
发胖,0
发脾气,0
发腔隙,0
发臭,0
发花,0
发芽,0
发苦,0
发药,0
发菜,0
发蓝,0
发蔫,0
发表,0
发表意见,0
发觉,0
发言权,0
发质会,0
发贵,0
发起,0
发软,0
发达,0
发达国家,0
发过,1
发过来,0
发过炎,0
发送,1
发送到,0
发送给,1
发酵,0
发酸,0
发量,0
发错,0
发闷,0
发际,0
发隙,0
发霉,0
发青,0
发音,1
发韵,0
发高烧,0
发麻,0
发黄,1
发黑,0
叔伯,0
叔叔,1
取,0
取下,0
取不取,0
取个,0
取代,0
取信,0
取其轻,0
取内,0
取决,0
取决于,1
取出,1
取到,0
取前,0
取尽,0
取得,1
取得成功,0
取得联系,0
取得胜利,0
取掉,0
取新,0
取暖,0
取有,0
取术,0
取材,0
取材于,0
取柄,0
取栓,0
取样,0
取模,0
取油,0
取油后,0
取涂,0
取消,0
取物,0
取环,0
取用,0
取皮,0
取石,0
取石及,0
取石后,0
取笑,0
取而代之,0
取肝,0
取药,0
取血,0
取血查,0
取适量,0
取量,0
取钉,0
取镜,0
取除,0
取颈前,0
受,0
受不了,0
受不受,0
受伤,0
受体,1
受侵,0
受冷,0
受凉,1
受到,1
受到感染,0
受到破坏,0
受到限制,0
受刺激,0
受力,0
受压,1
受压迫,0
受坏境,0
受外,0
受孕,0
受孕率,0
受害,0
受寒,0
受得了,0
受惊,0
受惊吓,0
受损,0
受损害,0
受检,0
受欢迎,0
受潮,0
受热,0
受犯,0
受用,0
受益,0
受种,0
受精,0
受精卵,0
受累,0
受罪,0
受脂溢,0
受试者,0
受过,1
受过伤,0
受阻,0
受限,0
受限制,0
受风,0
变,0
变一变,0
变为,0
变会,0
变低,0
变凉,0
变凸,0
变动,0
变化,0
变化很大,0
变化趋势,0
变区,0
变卦,0
变厚,0
变可,0
变回去,0
变回来,0
变坏,0
变型,0
变多,0
变大,1
变大变,0
变大后,0
变大托百士,0
变好,0
变宽,0
变小,0
变少,0
变差,0
变常,0
变干,0
变平,0
变应原,0
变应性,1
变异,0
变异型,0
变异性,1
变异系数,0
变弯,0
变弱,0
变强,0
变形,0
变形杆菌,0
变影,0
变得,0
变得复杂,0
变快,0
变态,0
变态反应,0
变态性,0
变性,0
变慢,0
变成,1
变所,0
变扁,0
变换,0
变换位置,0
变数,0
变是,0
变暖,0
变暗,0
变更,0
变来,0
变来变去,0
变松,0
变正,0
变浅,0
变浓,0
变淡,0
变深,0
变热,0
变焦,0
变现,0
变病,0
变白,0
变直,0
变相,0
变着,0
变短,0
变硬,0
变稀,0
变稠,0
变稠后,0
变稠成,0
变窄,0
变等,0
变粗,0
变紫,0
变红,0
变细,0
变绿,1
变老,0
变肿,0
变胖,0
变脆,0
变色,0
变色镜,1
变花,0
变薄,0
变质,0
变越,0
变软,0
变轻,0
变远,0
变通,0
变重,0
变长,1
变隔,0
变高,0
变黄,0
变黑,0
叙述,1
叛,0
叠,0
叠加,0
叠层,0
叠影,0
叠涂,0
口,0
口中,0
口内,0
口内塞,0
口内照,0
口及,0
口后,0
口吐,0
口吐白沫,0
口含,0
口周,0
口味,1
口味重,0
口咽,0
口唇,1
口器,0
口外,0
口头上,0
口子,1
口岸,0
口干,0
口干舌燥,0
口底,0
口径,0
口感,1
口有,0
口服,0
口服液,1
口服药,1
口服药物,1
口朝,0
口杯,1
口欲期,0
口气,0
口水,1
口泰,0
口洁,0
口测,0
口温,0
口渴,0
口源性,0
口炎,0
口病,0
口碑,0
口福,0
口红,0
口罩,1
口腔,1
口腔医学,0
口腔医院,0
口腔卫生,0
口腔溃疡,1
口腔炎,0
口腔疾病,0
口腔癌,1
口腔科,0
口腔粘膜,0
口腹,0
口臭,1
口苦,1
口袋,0
口见,0
口角,1
口角唇炎,0
口角炎,0
口诀,0
口误,0
口较,0
口酸,0
口里,0
口香糖,0
口鼻前,0
口鼻周,0
口齿不清,1
古人云,0
古今中外,0
古铜色,0
句,0
另,0
另一人,0
另一侧,0
另一半,0
另一只,0
另一家,0
另一手,0
另一方,0
另一方面,0
另一端,0
另一类,0
另一边,0
另个,0
另外,0
另当别论,0
另有,0
另端,0
另算,0
另选,0
叩,0
叩痛,0
叩诊,0
只,0
只不过,0
只产酸,0
只以,0
只会,0
只伤,0
只先,0
只出,0
只加,0
只好,0
只字未提,0
只容,0
只差,0
只带,0
只开,0
只得,0
只怕,0
只想,0
只报,0
只拉一截,0
只排,0
